"MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","DEP_TIME_BLK","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2,23,6,"AA","N338PK","138",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0931","1052",81.00,1.00,"0900-0959","1120","1228",68.00,"1100-1159",0.00,"",109.00,96.00,447.00,2,0.00,0.00,0.00,0.00,68.00,
2,24,7,"AA","N839NN","138",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0931","0927",0.00,0.00,"0900-0959","1120","1058",0.00,"1100-1159",0.00,"",109.00,91.00,447.00,2,,,,,,
2,25,1,"AA","N840NN","138",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0931","0928",0.00,0.00,"0900-0959","1120","1111",0.00,"1100-1159",0.00,"",109.00,103.00,447.00,2,,,,,,
2,26,2,"AA","N981AN","138",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0931","0926",0.00,0.00,"0900-0959","1120","1106",0.00,"1100-1159",0.00,"",109.00,100.00,447.00,2,,,,,,
2,27,3,"AA","N827NN","138",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0931","0924",0.00,0.00,"0900-0959","1120","1109",0.00,"1100-1159",0.00,"",109.00,105.00,447.00,2,,,,,,
2,28,4,"AA","N847NN","138",13495,"MSY","New Orleans, LA",11298,"DFW","Dallas/Fort Worth, TX","0931","",,,"0900-0959","1120","",,"1100-1159",1.00,"B",109.00,,447.00,2,,,,,,
2,1,5,"AA","N158AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1324",26.00,1.00,"1200-1259","1452","1503",11.00,"1400-1459",0.00,"",234.00,219.00,1464.00,6,,,,,,
2,2,6,"AA","N989AU","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1310",12.00,0.00,"1200-1259","1452","1520",28.00,"1400-1459",0.00,"",234.00,250.00,1464.00,6,0.00,0.00,28.00,0.00,0.00,
2,3,7,"AA","N146AA","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1312",14.00,0.00,"1200-1259","1452","1502",10.00,"1400-1459",0.00,"",234.00,230.00,1464.00,6,,,,,,
2,4,1,"AA","N928AM","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1302",4.00,0.00,"1200-1259","1452","1503",11.00,"1400-1459",0.00,"",234.00,241.00,1464.00,6,,,,,,
2,5,2,"AA","N929AA","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1408",70.00,1.00,"1200-1259","1452","1608",76.00,"1400-1459",0.00,"",234.00,240.00,1464.00,6,70.00,0.00,6.00,0.00,0.00,
2,6,3,"AA","N989AU","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1252",0.00,0.00,"1200-1259","1452","1441",0.00,"1400-1459",0.00,"",234.00,229.00,1464.00,6,,,,,,
2,7,4,"AA","N159AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1254",0.00,0.00,"1200-1259","1452","1446",0.00,"1400-1459",0.00,"",234.00,232.00,1464.00,6,,,,,,
2,8,5,"AA","N907AA","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1257",0.00,0.00,"1200-1259","1452","1511",19.00,"1400-1459",0.00,"",234.00,254.00,1464.00,6,0.00,0.00,19.00,0.00,0.00,
2,9,6,"AA","N163AA","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1300",2.00,0.00,"1200-1259","1452","1443",0.00,"1400-1459",0.00,"",234.00,223.00,1464.00,6,,,,,,
2,10,7,"AA","N165NN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1255",0.00,0.00,"1200-1259","1452","1450",0.00,"1400-1459",0.00,"",234.00,235.00,1464.00,6,,,,,,
2,11,1,"AA","N165NN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1258",0.00,0.00,"1200-1259","1452","1445",0.00,"1400-1459",0.00,"",234.00,227.00,1464.00,6,,,,,,
2,12,2,"AA","N986AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1257",0.00,0.00,"1200-1259","1452","1446",0.00,"1400-1459",0.00,"",234.00,229.00,1464.00,6,,,,,,
2,13,3,"AA","N766AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1456",118.00,1.00,"1200-1259","1452","1741",169.00,"1400-1459",0.00,"",234.00,285.00,1464.00,6,0.00,0.00,169.00,0.00,0.00,
2,14,4,"AA","N153AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1356",58.00,1.00,"1200-1259","1454","1608",74.00,"1400-1459",0.00,"",236.00,252.00,1464.00,6,58.00,0.00,16.00,0.00,0.00,
2,15,5,"AA","N996AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1257",0.00,0.00,"1200-1259","1454","1522",28.00,"1400-1459",0.00,"",236.00,265.00,1464.00,6,0.00,0.00,28.00,0.00,0.00,
2,17,7,"AA","N990AU","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1254",0.00,0.00,"1200-1259","1454","1440",0.00,"1400-1459",0.00,"",236.00,226.00,1464.00,6,,,,,,
2,18,1,"AA","N144AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1300",2.00,0.00,"1200-1259","1454","1446",0.00,"1400-1459",0.00,"",236.00,226.00,1464.00,6,,,,,,
2,19,2,"AA","N986AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1422",84.00,1.00,"1200-1259","1454","1552",58.00,"1400-1459",0.00,"",236.00,210.00,1464.00,6,0.00,0.00,0.00,0.00,58.00,
2,20,3,"AA","N141NN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1255",0.00,0.00,"1200-1259","1454","1445",0.00,"1400-1459",0.00,"",236.00,230.00,1464.00,6,,,,,,
2,21,4,"AA","N141NN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1313",15.00,1.00,"1200-1259","1454","1447",0.00,"1400-1459",0.00,"",236.00,214.00,1464.00,6,,,,,,
2,22,5,"AA","N998AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1259",1.00,0.00,"1200-1259","1454","1437",0.00,"1400-1459",0.00,"",236.00,218.00,1464.00,6,,,,,,
2,24,7,"AA","N148AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1254",0.00,0.00,"1200-1259","1454","1449",0.00,"1400-1459",0.00,"",236.00,235.00,1464.00,6,,,,,,
2,25,1,"AA","N903AA","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1347",49.00,1.00,"1200-1259","1454","1549",55.00,"1400-1459",0.00,"",236.00,242.00,1464.00,6,0.00,0.00,55.00,0.00,0.00,
2,26,2,"AA","N159AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","",,,"1200-1259","1454","",,"1400-1459",1.00,"C",236.00,,1464.00,6,,,,,,
2,27,3,"AA","N149AN","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1328",30.00,1.00,"1200-1259","1454","1542",48.00,"1400-1459",0.00,"",236.00,254.00,1464.00,6,0.00,0.00,48.00,0.00,0.00,
2,28,4,"AA","N900UW","139",11298,"DFW","Dallas/Fort Worth, TX",14771,"SFO","San Francisco, CA","1258","1302",4.00,0.00,"1200-1259","1454","1517",23.00,"1400-1459",0.00,"",236.00,255.00,1464.00,6,0.00,4.00,19.00,0.00,0.00,
2,1,5,"AA","N158AN","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1545",0.00,0.00,"1500-1559","2114","2115",1.00,"2100-2159",0.00,"",206.00,210.00,1464.00,6,,,,,,
2,3,7,"AA","N146AA","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1553",5.00,0.00,"1500-1559","2114","2110",0.00,"2100-2159",0.00,"",206.00,197.00,1464.00,6,,,,,,
2,4,1,"AA","N928AM","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1542",0.00,0.00,"1500-1559","2114","2104",0.00,"2100-2159",0.00,"",206.00,202.00,1464.00,6,,,,,,
2,5,2,"AA","N929AA","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1643",55.00,1.00,"1500-1559","2114","2151",37.00,"2100-2159",0.00,"",206.00,188.00,1464.00,6,0.00,0.00,0.00,0.00,37.00,
2,6,3,"AA","N989AU","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1538",0.00,0.00,"1500-1559","2114","2051",0.00,"2100-2159",0.00,"",206.00,193.00,1464.00,6,,,,,,
2,7,4,"AA","N159AN","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1545",0.00,0.00,"1500-1559","2114","2124",10.00,"2100-2159",0.00,"",206.00,219.00,1464.00,6,,,,,,
2,8,5,"AA","N907AA","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1659",71.00,1.00,"1500-1559","2114","2227",73.00,"2100-2159",0.00,"",206.00,208.00,1464.00,6,0.00,0.00,60.00,0.00,13.00,
2,10,7,"AA","N165NN","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1545",0.00,0.00,"1500-1559","2114","2105",0.00,"2100-2159",0.00,"",206.00,200.00,1464.00,6,,,,,,
2,11,1,"AA","N165NN","139",14771,"SFO","San Francisco, CA",11298,"DFW","Dallas/Fort Worth, TX","1548","1541",0.00,0.00,"1500-1559","2114","2103",0.00,"2100-2159",0.00,"",206.00,202.00,1464.00,6,,,,,,
