MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,27,3,AA,N909NN,161,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",1900,1908,8,0,1900-1959,2124,2121,0,2100-2159,0,,144,133,836,4,,,,,
2,28,4,AA,N864NN,161,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",1900,1902,2,0,1900-1959,2124,2128,4,2100-2159,0,,144,146,836,4,,,,,
2,1,5,AA,N131NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1358,0,0,1400-1459,2140,2122,0,2100-2159,0,,337,324,2556,11,,,,,
2,2,6,AA,N132AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1359,0,0,1400-1459,2140,2106,0,2100-2159,0,,337,307,2556,11,,,,,
2,3,7,AA,N131NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1400,0,0,1400-1459,2140,2131,0,2100-2159,0,,337,331,2556,11,,,,,
2,4,1,AA,N130AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1451,48,1,1400-1459,2140,2209,29,2100-2159,0,,337,318,2556,11,0,0,0,29,0
2,5,2,AA,N128AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1354,0,0,1400-1459,2140,2112,0,2100-2159,0,,337,318,2556,11,,,,,
2,6,3,AA,N122NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1349,0,0,1400-1459,2140,2057,0,2100-2159,0,,337,308,2556,11,,,,,
2,7,4,AA,N131NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1403,0,0,1400-1459,2140,2125,0,2100-2159,0,,337,322,2556,11,,,,,
2,8,5,AA,N126AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1405,2,0,1400-1459,2140,2055,0,2100-2159,0,,337,290,2556,11,,,,,
2,9,6,AA,N134AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1431,28,1,1400-1459,2140,2110,0,2100-2159,0,,337,279,2556,11,,,,,
2,10,7,AA,N119NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1430,27,1,1400-1459,2140,2121,0,2100-2159,0,,337,291,2556,11,,,,,
2,11,1,AA,N120EE,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1451,48,1,1400-1459,2140,2147,7,2100-2159,0,,337,296,2556,11,,,,,
2,12,2,AA,N129AA,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1435,32,1,1400-1459,2140,2125,0,2100-2159,0,,337,290,2556,11,,,,,
2,13,3,AA,N130AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1449,46,1,1400-1459,2140,2125,0,2100-2159,0,,337,276,2556,11,,,,,
2,14,4,AA,N122NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1425,22,1,1400-1459,2142,2127,0,2100-2159,0,,339,302,2556,11,,,,,
2,15,5,AA,N130AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1415,12,0,1400-1459,2142,2114,0,2100-2159,0,,339,299,2556,11,,,,,
2,16,6,AA,N119NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1354,0,0,1400-1459,2142,2050,0,2100-2159,0,,339,296,2556,11,,,,,
2,17,7,AA,N125AA,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1352,0,0,1400-1459,2142,2104,0,2100-2159,0,,339,312,2556,11,,,,,
2,18,1,AA,N120EE,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1400,0,0,1400-1459,2142,2143,1,2100-2159,0,,339,343,2556,11,,,,,
2,19,2,AA,N135NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1440,37,1,1400-1459,2142,2205,23,2100-2159,0,,339,325,2556,11,17,0,0,0,6
2,20,3,AA,N129AA,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1400,0,0,1400-1459,2142,2131,0,2100-2159,0,,339,331,2556,11,,,,,
2,21,4,AA,N129AA,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1401,0,0,1400-1459,2142,2130,0,2100-2159,0,,339,329,2556,11,,,,,
2,22,5,AA,N121AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1355,0,0,1400-1459,2142,2146,4,2100-2159,0,,339,351,2556,11,,,,,
2,23,6,AA,N123NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1358,0,0,1400-1459,2142,2132,0,2100-2159,0,,339,334,2556,11,,,,,
2,24,7,AA,N127AA,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1401,0,0,1400-1459,2142,2116,0,2100-2159,0,,339,315,2556,11,,,,,
2,25,1,AA,N122NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1401,0,0,1400-1459,2142,2129,0,2100-2159,0,,339,328,2556,11,,,,,
2,26,2,AA,N123NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1359,0,0,1400-1459,2142,2118,0,2100-2159,0,,339,319,2556,11,,,,,
2,27,3,AA,N133AN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1354,0,0,1400-1459,2142,2122,0,2100-2159,0,,339,328,2556,11,,,,,
2,28,4,AA,N118NN,162,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",1403,1422,19,1,1400-1459,2142,2122,0,2100-2159,0,,339,300,2556,11,,,,,
2,1,5,AA,N308RD,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1754,44,1,1700-1759,2012,2110,58,2000-2059,0,,362,376,2311,10,27,0,14,0,17
2,2,6,AA,N804NN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1706,0,0,1700-1759,2012,1938,0,2000-2059,0,,362,332,2311,10,,,,,
2,3,7,AA,N914AN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1823,73,1,1700-1759,2012,2113,61,2000-2059,0,,362,350,2311,10,3,0,0,0,58
2,4,1,AA,N324RN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1707,0,0,1700-1759,2012,2003,0,2000-2059,0,,362,356,2311,10,,,,,
2,5,2,AA,N303RE,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1710,0,0,1700-1759,2012,2034,22,2000-2059,0,,362,384,2311,10,0,0,22,0,0
2,6,3,AA,N314RH,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1707,0,0,1700-1759,2012,2023,11,2000-2059,0,,362,376,2311,10,,,,,
2,7,4,AA,N335RT,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1722,12,0,1700-1759,2012,2018,6,2000-2059,0,,362,356,2311,10,,,,,
2,8,5,AA,N308RD,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1719,9,0,1700-1759,2012,2025,13,2000-2059,0,,362,366,2311,10,,,,,
2,9,6,AA,N315RJ,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1705,0,0,1700-1759,2012,2038,26,2000-2059,0,,362,393,2311,10,0,0,26,0,0
2,10,7,AA,N342RX,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1706,0,0,1700-1759,2012,2022,10,2000-2059,0,,362,376,2311,10,,,,,
2,11,1,AA,N314RH,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1715,5,0,1700-1759,2012,2028,16,2000-2059,0,,362,373,2311,10,5,0,11,0,0
2,12,2,AA,N306RC,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1717,7,0,1700-1759,2012,2004,0,2000-2059,0,,362,347,2311,10,,,,,
2,13,3,AA,N336RU,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1712,2,0,1700-1759,2012,2020,8,2000-2059,0,,362,368,2311,10,,,,,
2,14,4,AA,N303RE,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1710,0,0,1700-1759,2020,2048,28,2000-2059,0,,370,398,2311,10,0,0,28,0,0
2,15,5,AA,N304RB,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1704,0,0,1700-1759,2020,2101,41,2000-2059,0,,370,417,2311,10,0,0,41,0,0
2,16,6,AA,N303RG,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1707,0,0,1700-1759,2020,2000,0,2000-2059,0,,370,353,2311,10,,,,,
2,17,7,AA,N324RA,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1704,0,0,1700-1759,2020,2032,12,2000-2059,0,,370,388,2311,10,,,,,
2,18,1,AA,N303RE,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1707,0,0,1700-1759,2020,2038,18,2000-2059,0,,370,391,2311,10,0,0,18,0,0
2,19,2,AA,N310RF,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1707,0,0,1700-1759,2020,2022,2,2000-2059,0,,370,375,2311,10,,,,,
2,20,3,AA,N905NN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1906,116,1,1700-1759,2020,2222,122,2000-2059,0,,370,376,2311,10,116,0,6,0,0
2,21,4,AA,N336RU,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1711,1,0,1700-1759,2020,2017,0,2000-2059,0,,370,366,2311,10,,,,,
2,22,5,AA,N324RN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1711,1,0,1700-1759,2020,2025,5,2000-2059,0,,370,374,2311,10,,,,,
2,23,6,AA,N324RA,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1702,0,0,1700-1759,2020,2006,0,2000-2059,0,,370,364,2311,10,,,,,
2,24,7,AA,N315RJ,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1711,1,0,1700-1759,2020,2023,3,2000-2059,0,,370,372,2311,10,,,,,
2,25,1,AA,N326RP,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1706,0,0,1700-1759,2020,2006,0,2000-2059,0,,370,360,2311,10,,,,,
2,26,2,AA,N938AN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1724,14,0,1700-1759,2020,2035,15,2000-2059,0,,370,371,2311,10,12,0,1,0,2
2,27,3,AA,N981NN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1710,0,0,1700-1759,2020,2000,0,2000-2059,0,,370,350,2311,10,,,,,
2,28,4,AA,N336RU,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1710,1711,1,0,1700-1759,2020,2010,0,2000-2059,0,,370,359,2311,10,,,,,
2,1,5,AA,N308RD,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,811,1,0,0800-0859,1610,1632,22,1600-1659,0,,300,321,2311,10,1,0,21,0,0
2,2,6,AA,N804NN,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,804,0,0,0800-0859,1610,1600,0,1600-1659,0,,300,296,2311,10,,,,,
2,3,7,AA,N315RJ,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,806,0,0,0800-0859,1610,1545,0,1600-1659,0,,300,279,2311,10,,,,,
2,4,1,AA,N324RN,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,810,0,0,0800-0859,1610,1556,0,1600-1659,0,,300,286,2311,10,,,,,
2,5,2,AA,N303RE,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,808,0,0,0800-0859,1610,1544,0,1600-1659,0,,300,276,2311,10,,,,,
2,6,3,AA,N314RH,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,809,0,0,0800-0859,1610,1535,0,1600-1659,0,,300,266,2311,10,,,,,
2,7,4,AA,N335RT,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,844,34,1,0800-0859,1610,1621,11,1600-1659,0,,300,277,2311,10,,,,,
2,8,5,AA,N308RD,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,813,3,0,0800-0859,1610,1553,0,1600-1659,0,,300,280,2311,10,,,,,
2,9,6,AA,N315RJ,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,809,0,0,0800-0859,1610,1542,0,1600-1659,0,,300,273,2311,10,,,,,
2,10,7,AA,N342RX,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,809,0,0,0800-0859,1610,1538,0,1600-1659,0,,300,269,2311,10,,,,,
2,11,1,AA,N314RH,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,813,3,0,0800-0859,1610,1601,0,1600-1659,0,,300,288,2311,10,,,,,
2,12,2,AA,N306RC,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,813,3,0,0800-0859,1610,1606,0,1600-1659,0,,300,293,2311,10,,,,,
2,13,3,AA,N336RU,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,822,12,0,0800-0859,1610,1613,3,1600-1659,0,,300,291,2311,10,,,,,
2,14,4,AA,N303RE,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,808,0,0,0800-0859,1610,1606,0,1600-1659,0,,300,298,2311,10,,,,,
2,15,5,AA,N304RB,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,808,0,0,0800-0859,1610,1524,0,1600-1659,0,,300,256,2311,10,,,,,
2,16,6,AA,N303RG,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,808,0,0,0800-0859,1610,1515,0,1600-1659,0,,300,247,2311,10,,,,,
2,17,7,AA,N324RA,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,808,0,0,0800-0859,1610,1520,0,1600-1659,0,,300,252,2311,10,,,,,
2,18,1,AA,N303RE,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,807,0,0,0800-0859,1610,1522,0,1600-1659,0,,300,255,2311,10,,,,,
2,19,2,AA,N310RF,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,807,0,0,0800-0859,1610,1543,0,1600-1659,0,,300,276,2311,10,,,,,
2,20,3,AA,N951NN,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,910,60,1,0800-0859,1610,1639,29,1600-1659,0,,300,269,2311,10,3,0,0,0,26
2,21,4,AA,N336RU,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,808,0,0,0800-0859,1610,1530,0,1600-1659,0,,300,262,2311,10,,,,,
2,22,5,AA,N324RN,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,816,6,0,0800-0859,1610,1556,0,1600-1659,0,,300,280,2311,10,,,,,
2,23,6,AA,N324RA,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,805,0,0,0800-0859,1610,1547,0,1600-1659,0,,300,282,2311,10,,,,,
2,24,7,AA,N315RJ,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,810,0,0,0800-0859,1610,1539,0,1600-1659,0,,300,269,2311,10,,,,,
2,25,1,AA,N326RP,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,812,2,0,0800-0859,1610,1550,0,1600-1659,0,,300,278,2311,10,,,,,
2,26,2,AA,N938AN,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,822,12,0,0800-0859,1610,1617,7,1600-1659,0,,300,295,2311,10,,,,,
2,27,3,AA,N981NN,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,823,13,0,0800-0859,1610,1616,6,1600-1659,0,,300,293,2311,10,,,,,
2,28,4,AA,N336RU,163,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",810,807,0,0,0800-0859,1610,1556,0,1600-1659,0,,300,289,2311,10,,,,,
2,2,6,AA,N816NN,164,11298,DFW,"Dallas/Fort Worth, TX",14893,SMF,"Sacramento, CA",909,906,0,0,0900-0959,1107,1102,0,1100-1159,0,,238,236,1431,6,,,,,
2,9,6,AA,N834NN,164,11298,DFW,"Dallas/Fort Worth, TX",14893,SMF,"Sacramento, CA",909,902,0,0,0900-0959,1107,1059,0,1100-1159,0,,238,237,1431,6,,,,,
2,1,5,AA,N107NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,754,0,0,0800-0859,1636,1624,0,1600-1659,0,,336,330,2586,11,,,,,
2,3,7,AA,N117AN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,752,0,0,0800-0859,1636,1611,0,1600-1659,0,,336,319,2586,11,,,,,
2,4,1,AA,N115NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,753,0,0,0800-0859,1636,1602,0,1600-1659,0,,336,309,2586,11,,,,,
2,5,2,AA,N111ZM,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,753,0,0,0800-0859,1636,1549,0,1600-1659,0,,336,296,2586,11,,,,,
2,6,3,AA,N116AN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,752,0,0,0800-0859,1636,1601,0,1600-1659,0,,336,309,2586,11,,,,,
2,7,4,AA,N102NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,757,0,0,0800-0859,1636,1611,0,1600-1659,0,,336,314,2586,11,,,,,
2,8,5,AA,N115NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,802,2,0,0800-0859,1636,1601,0,1600-1659,0,,336,299,2586,11,,,,,
2,10,7,AA,N103NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,757,0,0,0800-0859,1636,1604,0,1600-1659,0,,336,307,2586,11,,,,,
2,11,1,AA,N110AN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,755,0,0,0800-0859,1636,1606,0,1600-1659,0,,336,311,2586,11,,,,,
2,12,2,AA,N115NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,759,0,0,0800-0859,1636,1634,0,1600-1659,0,,336,335,2586,11,,,,,
2,13,3,AA,N108NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,755,0,0,0800-0859,1636,1559,0,1600-1659,0,,336,304,2586,11,,,,,
2,14,4,AA,N101NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,758,0,0,0800-0859,1636,1555,0,1600-1659,0,,336,297,2586,11,,,,,
2,15,5,AA,N106NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,816,16,1,0800-0859,1636,1628,0,1600-1659,0,,336,312,2586,11,,,,,
2,17,7,AA,N113AN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,820,20,1,0800-0859,1636,1621,0,1600-1659,0,,336,301,2586,11,,,,,
2,18,1,AA,N111ZM,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,813,13,0,0800-0859,1636,1621,0,1600-1659,0,,336,308,2586,11,,,,,
2,19,2,AA,N116AN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,801,1,0,0800-0859,1636,1608,0,1600-1659,0,,336,307,2586,11,,,,,
2,20,3,AA,N104NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,1029,149,1,0800-0859,1636,1840,124,1600-1659,0,,336,311,2586,11,0,0,124,0,0
2,21,4,AA,N102NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,751,0,0,0800-0859,1636,1557,0,1600-1659,0,,336,306,2586,11,,,,,
2,22,5,AA,N111ZM,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,814,14,0,0800-0859,1636,1632,0,1600-1659,0,,336,318,2586,11,,,,,
2,24,7,AA,N115NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,1325,325,1,0800-0859,1636,2126,290,1600-1659,0,,336,301,2586,11,290,0,0,0,0
2,25,1,AA,N102NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,754,0,0,0800-0859,1636,1603,0,1600-1659,0,,336,309,2586,11,,,,,
2,26,2,AA,N104NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,803,3,0,0800-0859,1636,1605,0,1600-1659,0,,336,302,2586,11,,,,,
2,27,3,AA,N109NN,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,759,0,0,0800-0859,1636,1605,0,1600-1659,0,,336,306,2586,11,,,,,
2,28,4,AA,N111ZM,164,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",800,754,0,0,0800-0859,1636,1602,0,1600-1659,0,,336,308,2586,11,,,,,
2,2,6,AA,N816NN,164,14893,SMF,"Sacramento, CA",11298,DFW,"Dallas/Fort Worth, TX",1152,1150,0,0,1100-1159,1714,1714,0,1700-1759,0,,202,204,1431,6,,,,,
2,9,6,AA,N834NN,164,14893,SMF,"Sacramento, CA",11298,DFW,"Dallas/Fort Worth, TX",1152,1149,0,0,1100-1159,1714,1705,0,1700-1759,0,,202,196,1431,6,,,,,
2,1,5,AA,N190AA,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1044,0,0,1000-1059,1211,1208,0,1200-1259,0,,142,144,721,3,,,,,
2,2,6,AA,N194AA,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1045,0,0,1000-1059,1211,1217,6,1200-1259,0,,142,152,721,3,,,,,
2,3,7,AA,N177AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1046,0,0,1000-1059,1211,1318,67,1200-1259,0,,142,212,721,3,0,0,67,0,0
2,4,1,AA,N175AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1047,0,0,1000-1059,1211,1228,17,1200-1259,0,,142,161,721,3,0,0,17,0,0
2,5,2,AA,N172AJ,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1043,0,0,1000-1059,1211,1226,15,1200-1259,0,,142,163,721,3,0,0,15,0,0
2,6,3,AA,N189AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1120,31,1,1000-1059,1211,1315,64,1200-1259,0,,142,175,721,3,31,0,33,0,0
2,7,4,AA,N199AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1045,0,0,1000-1059,1211,1211,0,1200-1259,0,,142,146,721,3,,,,,
2,8,5,AA,N197AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1044,0,0,1000-1059,1211,1215,4,1200-1259,0,,142,151,721,3,,,,,
2,9,6,AA,N195AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1045,0,0,1000-1059,1211,1209,0,1200-1259,0,,142,144,721,3,,,,,
2,10,7,AA,N198AA,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1101,12,0,1000-1059,1211,1224,13,1200-1259,0,,142,143,721,3,,,,,
2,11,1,AA,N185AN,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1120,31,1,1000-1059,1211,1239,28,1200-1259,0,,142,139,721,3,28,0,0,0,0
2,12,2,AA,N196AA,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1334,165,1,1000-1059,1211,1448,157,1200-1259,0,,142,134,721,3,157,0,0,0,0
2,13,3,AA,N172AJ,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1049,1048,0,0,1000-1059,1211,1254,43,1200-1259,0,,142,186,721,3,0,0,43,0,0
2,16,6,AA,N9025B,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",855,904,9,0,0800-0859,1024,1116,52,1000-1059,0,,149,192,721,3,0,0,43,0,9
2,23,6,AA,N9013A,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",855,958,63,1,0800-0859,1024,1106,42,1000-1059,0,,149,128,721,3,16,0,0,0,26
2,14,4,AA,N155NN,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,712,0,0,0700-0759,920,930,10,0900-0959,0,,183,198,985,4,,,,,
2,15,5,AA,N900UW,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,711,0,0,0700-0759,920,925,5,0900-0959,0,,183,194,985,4,,,,,
2,17,7,AA,N150NN,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,711,0,0,0700-0759,920,907,0,0900-0959,0,,183,176,985,4,,,,,
2,18,1,AA,N901AA,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,711,0,0,0700-0759,920,904,0,0900-0959,0,,183,173,985,4,,,,,
2,19,2,AA,N928AM,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,759,42,1,0700-0759,920,1024,64,0900-0959,0,,183,205,985,4,42,0,22,0,0
2,20,3,AA,N152AA,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,719,2,0,0700-0759,920,919,0,0900-0959,0,,183,180,985,4,,,,,
2,21,4,AA,N162AA,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,715,0,0,0700-0759,920,918,0,0900-0959,0,,183,183,985,4,,,,,
2,22,5,AA,N929AA,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,712,0,0,0700-0759,920,912,0,0900-0959,0,,183,180,985,4,,,,,
2,24,7,AA,N162AA,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,711,0,0,0700-0759,920,859,0,0900-0959,0,,183,168,985,4,,,,,
2,25,1,AA,N162AA,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,715,0,0,0700-0759,920,916,0,0900-0959,0,,183,181,985,4,,,,,
2,26,2,AA,N140AN,165,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",717,711,0,0,0700-0759,920,923,3,0900-0959,0,,183,192,985,4,,,,,
